# ALEPH 1994 run list, built 2026-09-18 by build_run_list.py
# database: aleph.db (ALEPH run database, SQLite); event-class counts: class_counts_raw_1994.json (count_event_classes.py)
# selection: VDET, ITC, TPC = P and no subsystem D; our veto 57 runs; truncated counters: class16 / n_z0 > 1.1
# lepton-pair monitor (class 15): 6.1201 per nb^-1 on 1215 PERF runs 1994-07-01..1994-09-30, 28.27 pb^-1 SICAL
# fill factor = lepton-pair / SICAL luminosity of the fill's clean runs; fill_rescaled = 1 when |factor - 1| > 0.05 and > 4.0 sigma
# luminosities in nb^-1; the luminosity policy is applied by src/run_list.py
run,fill,date,ecm_gev,run_quality,vdet,itc,tpc,ecal,hcal,sical,lcal,trigger,daq,run_coord,n_events,n_z0,n_bhabha,lumi_sical_nb,lumi_status,class15,class16,truncated,reason,selected,fill_factor,fill_factor_err,fill_rescaled,lumi_leptonpair_nb
29446,2412,1994-10-05,91.205,PERF,P,P,P,P,P,P,P,P,P,P,8921,821,2251,26.732,OK,174,819,0,ok,1,0.9775,0.0175,0,28.431
29447,2412,1994-10-05,91.205,PERF,P,P,P,P,P,P,P,P,P,P,9313,792,2321,27.563,OK,169,791,0,ok,1,0.9775,0.0175,0,27.614
29448,2412,1994-10-05,91.206,PERF,P,P,P,P,P,P,P,P,P,P,8102,707,1968,23.372,OK,134,707,0,ok,1,0.9775,0.0175,0,21.895
29463,2413,1994-10-06,91.208,PERF,P,P,P,P,P,P,P,P,P,P,10645,596,1683,19.988,OK,125,597,0,ok,1,1.0163,0.0188,0,20.425
29464,2413,1994-10-06,91.209,PERF,P,P,P,P,P,P,P,P,P,P,10255,676,1789,21.247,OK,138,676,0,ok,1,1.0163,0.0188,0,22.549
29465,2413,1994-10-06,91.21,PERF,P,P,P,P,P,P,P,P,P,P,10569,582,1770,21.022,OK,137,628,0,ok,1,1.0163,0.0188,0,22.385
29466,2413,1994-10-06,91.211,PERF,P,P,P,P,P,P,P,P,P,P,9976,715,2007,23.837,OK,131,714,0,ok,1,1.0163,0.0188,0,21.405
29467,2413,1994-10-06,91.211,PERF,P,P,P,P,P,P,P,P,P,P,10021,723,2006,23.826,OK,134,724,0,ok,1,1.0163,0.0188,0,21.895
29468,2413,1994-10-06,91.211,PERF,P,P,P,P,P,P,P,P,P,P,10058,707,2144,25.465,OK,138,707,0,ok,1,1.0163,0.0188,0,22.549
29469,2413,1994-10-06,91.21,PERF,P,P,P,P,P,P,P,P,P,P,10065,721,2059,24.455,OK,151,721,0,ok,1,1.0163,0.0188,0,24.673
29470,2413,1994-10-06,91.21,PERF,P,P,P,P,P,P,P,P,P,P,9920,765,2126,25.25,OK,159,764,0,ok,1,1.0163,0.0188,0,25.980
29471,2413,1994-10-06,91.21,PERF,P,P,P,P,P,P,P,P,P,P,8617,659,1883,22.364,OK,131,659,0,ok,1,1.0163,0.0188,0,21.405
29472,2413,1994-10-06,91.21,MAYB,P,P,P,P,M,P,P,P,P,P,9840,733,2188,25.987,OK,154,733,0,ok,1,1.0163,0.0188,0,25.163
29473,2413,1994-10-06,91.21,MAYB,P,P,P,P,M,P,P,P,P,P,9758,745,2147,25.5,OK,175,777,0,ok,1,1.0163,0.0188,0,28.594
29474,2413,1994-10-06,91.211,MAYB,P,P,P,P,M,P,P,P,P,P,9755,782,2231,26.498,OK,185,781,0,ok,1,1.0163,0.0188,0,30.228
29475,2413,1994-10-06,91.213,MAYB,P,P,P,P,M,P,P,P,P,P,9855,786,2304,27.366,OK,188,785,0,ok,1,1.0163,0.0188,0,30.719
29476,2413,1994-10-06,91.214,MAYB,P,P,P,P,M,P,P,P,P,P,8976,494,1323,15.715,OK,101,494,0,ok,1,1.0163,0.0188,0,16.503
29477,2413,1994-10-06,91.217,PERF,P,P,P,P,P,P,P,P,P,P,9987,730,2237,26.573,OK,156,732,0,ok,1,1.0163,0.0188,0,25.490
29478,2413,1994-10-06,91.219,PERF,P,P,P,P,P,P,P,P,P,P,9662,786,2356,27.987,OK,164,786,0,ok,1,1.0163,0.0188,0,26.797
29479,2413,1994-10-06,91.22,PERF,P,P,P,P,P,P,P,P,P,P,9362,806,2134,25.351,OK,164,806,0,ok,1,1.0163,0.0188,0,26.797
29480,2413,1994-10-06,91.221,PERF,P,P,P,P,P,P,P,P,P,P,9784,782,2347,27.882,OK,171,782,0,ok,1,1.0163,0.0188,0,27.941
29481,2413,1994-10-06,91.221,PERF,P,P,P,P,P,P,P,P,P,P,9530,766,2047,24.318,OK,148,768,0,ok,1,1.0163,0.0188,0,24.183
29482,2413,1994-10-06,91.22,PERF,P,P,P,P,P,P,P,P,P,P,9567,759,2168,25.755,OK,174,760,0,ok,1,1.0163,0.0188,0,28.431
29483,2413,1994-10-06,91.218,PERF,P,P,P,P,P,P,P,P,P,P,5876,476,1349,16.025,OK,101,479,0,ok,1,1.0163,0.0188,0,16.503
29487,2414,1994-10-07,91.2,MAYB,P,P,P,M,P,P,P,P,P,P,10449,718,2122,25.199,OK,163,717,0,ok,1,1.0184,0.0197,0,26.634
29489,2414,1994-10-07,91.2,MAYB,P,P,P,M,P,P,P,P,P,P,3573,269,746,8.859,OK,49,269,0,ok,1,1.0184,0.0197,0,8.006
29492,2414,1994-10-07,91.197,MAYB,P,P,P,M,P,P,P,P,P,P,10186,744,2267,26.919,OK,160,744,0,ok,1,1.0184,0.0197,0,26.143
29493,2414,1994-10-07,91.198,MAYB,P,P,P,M,P,P,P,P,P,P,10160,762,2316,27.502,OK,144,763,0,ok,1,1.0184,0.0197,0,23.529
29494,2414,1994-10-07,91.199,MAYB,P,P,P,M,P,P,P,P,P,P,9873,801,2244,26.647,OK,178,796,0,ok,1,1.0184,0.0197,0,29.085
29495,2414,1994-10-07,91.2,MAYB,P,P,P,M,P,P,P,P,P,P,9970,812,2295,27.254,OK,170,810,0,ok,1,1.0184,0.0197,0,27.777
29496,2414,1994-10-07,91.202,MAYB,P,P,P,M,P,P,P,P,P,P,9847,802,2200,26.126,OK,171,801,0,ok,1,1.0184,0.0197,0,27.941
29497,2414,1994-10-07,91.204,MAYB,P,P,P,M,P,P,P,P,P,P,9374,813,2124,25.225,OK,171,815,0,ok,1,1.0184,0.0197,0,27.941
29499,2414,1994-10-07,91.209,MAYB,P,P,P,M,P,P,P,P,P,P,9558,785,2182,25.917,OK,164,785,0,ok,1,1.0184,0.0197,0,26.797
29500,2414,1994-10-07,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,9395,850,2103,24.979,OK,185,850,0,ok,1,1.0184,0.0197,0,30.228
29501,2414,1994-10-07,91.213,MAYB,P,P,P,M,P,P,P,P,P,P,9274,818,2101,24.957,OK,126,818,0,ok,1,1.0184,0.0197,0,20.588
29502,2414,1994-10-07,91.214,MAYB,P,P,P,M,P,P,P,P,P,P,9840,801,2330,27.678,OK,155,801,0,ok,1,1.0184,0.0197,0,25.326
29503,2414,1994-10-07,91.215,MAYB,P,P,P,M,P,P,P,P,P,P,9481,825,2151,25.552,OK,155,827,0,ok,1,1.0184,0.0197,0,25.326
29504,2414,1994-10-07,91.215,MAYB,P,P,P,M,P,P,P,P,P,P,9944,748,2196,26.086,OK,156,746,0,ok,1,1.0184,0.0197,0,25.490
29505,2414,1994-10-07,91.214,MAYB,P,P,P,M,P,P,P,P,P,P,9922,787,2123,25.219,OK,164,788,0,ok,1,1.0184,0.0197,0,26.797
29506,2414,1994-10-07,91.213,MAYB,P,P,P,M,P,P,P,P,P,P,10076,800,2225,26.43,OK,173,800,0,ok,1,1.0184,0.0197,0,28.268
29507,2414,1994-10-07,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,10033,789,2202,26.156,OK,182,790,0,ok,1,1.0184,0.0197,0,29.738
29508,2414,1994-10-07,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,10305,768,2332,27.699,OK,156,767,0,ok,1,1.0184,0.0197,0,25.490
29509,2414,1994-10-07,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,1897,158,376,4.466,OK,38,158,0,ok,1,1.0184,0.0197,0,6.209
29517,2416,1994-10-08,91.196,MAYB,P,P,P,M,P,P,P,P,P,P,10264,712,1848,21.942,OK,148,713,0,ok,1,1.0310,0.0235,0,24.183
29518,2416,1994-10-08,91.197,MAYB,P,P,P,M,P,P,P,P,P,P,10603,726,2006,23.818,OK,127,725,0,ok,1,1.0310,0.0235,0,20.751
29519,2416,1994-10-08,91.198,MAYB,P,P,P,M,P,P,P,P,P,P,10548,726,2075,24.638,OK,177,726,0,ok,1,1.0310,0.0235,0,28.921
29520,2416,1994-10-08,91.199,MAYB,P,P,P,M,P,P,P,P,P,P,10336,736,2064,24.508,OK,153,736,0,ok,1,1.0310,0.0235,0,25.000
29521,2416,1994-10-08,91.2,MAYB,P,P,P,M,P,P,P,P,P,P,10108,723,1995,23.689,OK,184,723,0,ok,1,1.0310,0.0235,0,30.065
29522,2416,1994-10-08,91.201,MAYB,P,P,P,M,P,P,P,P,P,P,10621,720,2200,26.124,OK,159,721,0,ok,1,1.0310,0.0235,0,25.980
29523,2416,1994-10-08,91.203,MAYB,P,P,P,M,P,P,P,P,P,P,10348,740,2143,25.448,OK,167,743,0,ok,1,1.0310,0.0235,0,27.287
29524,2416,1994-10-08,91.205,MAYB,P,P,P,M,P,P,P,P,P,P,10573,748,2164,25.699,OK,144,748,0,ok,1,1.0310,0.0235,0,23.529
29525,2416,1994-10-08,91.207,MAYB,P,P,P,M,P,P,P,P,P,P,10520,750,2119,25.165,OK,160,749,0,ok,1,1.0310,0.0235,0,26.143
29526,2416,1994-10-08,91.209,MAYB,P,P,P,M,P,P,P,P,P,P,10604,772,2123,25.214,OK,152,771,0,ok,1,1.0310,0.0235,0,24.836
29527,2416,1994-10-08,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,10539,751,2128,25.274,OK,140,751,0,ok,1,1.0310,0.0235,0,22.876
29528,2416,1994-10-08,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,10596,727,2135,25.358,OK,162,728,0,ok,1,1.0310,0.0235,0,26.470
29529,2416,1994-10-08,91.214,MAYB,P,P,P,M,P,P,P,P,P,P,11122,749,2098,24.92,OK,156,749,0,ok,1,1.0310,0.0235,0,25.490
29530,2416,1994-10-08,91.215,MAYB,P,P,P,M,P,P,P,P,P,P,2924,196,501,5.951,OK,39,196,0,ok,1,1.0310,0.0235,0,6.372
29538,2418,1994-10-08,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,9098,723,2015,23.933,OK,136,723,0,ok,1,1.0054,0.0247,0,22.222
29539,2418,1994-10-08,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,9147,524,1521,18.066,OK,131,644,1,vetoed_tracking_quality,0,1.0054,0.0247,0,21.405
29540,2418,1994-10-08,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,9244,645,1887,22.413,OK,166,709,0,ok,1,1.0054,0.0247,0,27.124
29541,2418,1994-10-08,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,8998,650,1822,21.641,OK,150,735,1,truncated_counters,0,1.0054,0.0247,0,24.510
29542,2418,1994-10-08,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,8977,813,2150,25.537,OK,155,812,0,ok,1,1.0054,0.0247,0,25.326
29543,2418,1994-10-08,91.209,MAYB,P,P,P,M,P,P,P,P,P,P,9024,798,1750,20.785,OK,143,798,0,ok,1,1.0054,0.0247,0,23.366
29544,2418,1994-10-08,91.208,MAYB,P,P,P,M,P,P,P,P,P,P,8791,814,2159,25.643,OK,160,813,0,ok,1,1.0054,0.0247,0,26.143
29545,2418,1994-10-08,91.207,MAYB,P,P,P,M,P,P,P,P,P,P,11948,361,971,11.532,OK,217,461,1,vetoed_tracking_quality,0,1.0054,0.0247,0,35.457
29546,2418,1994-10-08,91.206,MAYB,P,P,P,M,P,P,P,P,P,P,8930,831,2307,27.399,OK,153,830,0,ok,1,1.0054,0.0247,0,25.000
29547,2418,1994-10-09,91.204,MAYB,P,P,P,M,P,P,P,P,P,P,8783,833,2271,26.971,OK,157,832,0,ok,1,1.0054,0.0247,0,25.653
29548,2418,1994-10-09,91.203,MAYB,P,P,P,M,P,P,P,P,P,P,8901,801,2266,26.91,OK,169,803,0,ok,1,1.0054,0.0247,0,27.614
29549,2418,1994-10-09,91.202,MAYB,P,P,P,M,P,P,P,P,P,P,9013,766,2092,24.843,OK,172,820,0,ok,1,1.0054,0.0247,0,28.104
29550,2418,1994-10-09,91.201,MAYB,P,P,P,M,P,P,P,P,P,P,8793,790,2331,27.681,OK,148,788,0,ok,1,1.0054,0.0247,0,24.183
29551,2418,1994-10-09,91.201,MAYB,P,P,P,M,P,P,P,P,P,P,8767,824,2253,26.755,OK,168,824,0,ok,1,1.0054,0.0247,0,27.451
29552,2418,1994-10-09,91.202,MAYB,P,P,P,M,P,P,P,P,P,P,3461,305,917,10.89,OK,56,304,0,ok,1,1.0054,0.0247,0,9.150
29554,2419,1994-10-09,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,8928,670,1875,22.271,OK,150,672,0,ok,1,0.9803,0.0209,0,24.510
29555,2419,1994-10-09,91.214,MAYB,P,P,P,M,P,P,P,P,P,P,9306,707,2010,23.876,OK,136,725,0,ok,1,0.9803,0.0209,0,22.222
29556,2419,1994-10-09,91.217,MAYB,P,P,P,M,P,P,P,P,P,P,9256,773,2129,25.291,OK,144,784,0,ok,1,0.9803,0.0209,0,23.529
29557,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9288,775,2249,26.717,OK,147,775,0,ok,1,0.9803,0.0209,0,24.019
29558,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9207,794,2326,27.632,OK,156,794,0,ok,1,0.9803,0.0209,0,25.490
29559,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9079,814,2249,26.717,OK,149,814,0,ok,1,0.9803,0.0209,0,24.346
29560,2419,1994-10-09,91.217,MAYB,P,P,P,M,P,P,P,P,P,P,8982,806,2236,26.562,OK,129,807,0,ok,1,0.9803,0.0209,0,21.078
29561,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9141,776,2188,25.992,OK,160,779,0,ok,1,0.9803,0.0209,0,26.143
29562,2419,1994-10-09,91.217,MAYB,P,P,P,M,P,P,P,P,P,P,8814,742,2006,23.83,OK,153,799,0,ok,1,0.9803,0.0209,0,25.000
29563,2419,1994-10-09,91.217,MAYB,P,P,P,M,P,P,P,P,P,P,9015,772,2197,26.099,OK,152,772,0,ok,1,0.9803,0.0209,0,24.836
29564,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9271,718,2026,24.068,OK,184,753,0,ok,1,0.9803,0.0209,0,30.065
29565,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,8693,817,2114,25.113,OK,166,817,0,ok,1,0.9803,0.0209,0,27.124
29566,2419,1994-10-09,91.217,MAYB,P,P,P,M,P,P,P,P,P,P,8650,833,2148,25.517,OK,140,834,0,ok,1,0.9803,0.0209,0,22.876
29567,2419,1994-10-09,91.218,MAYB,P,P,P,M,P,P,P,P,P,P,9127,807,2328,27.656,OK,165,808,0,ok,1,0.9803,0.0209,0,26.960
29568,2419,1994-10-09,91.219,MAYB,P,P,P,M,P,P,P,P,P,P,8698,791,2184,25.945,OK,172,792,0,ok,1,0.9803,0.0209,0,28.104
29569,2419,1994-10-09,91.219,MAYB,P,P,P,M,P,P,P,P,P,P,2876,247,721,8.565,OK,48,248,0,ok,1,0.9803,0.0209,0,7.843
29573,2420,1994-10-09,91.208,MAYB,P,P,P,M,M,P,P,P,P,P,9524,612,1716,20.381,OK,146,707,1,truncated_counters,0,1.0070,0.0169,0,23.856
29574,2420,1994-10-09,91.207,MAYB,P,P,P,M,M,P,P,P,P,P,9521,723,2175,25.833,OK,144,723,0,ok,1,1.0070,0.0169,0,23.529
29575,2420,1994-10-09,91.208,MAYB,P,P,P,M,M,P,P,P,P,P,9425,772,2243,26.641,OK,171,772,0,ok,1,1.0070,0.0169,0,27.941
29576,2420,1994-10-09,91.208,MAYB,P,P,P,M,M,P,P,P,P,P,9206,768,2234,26.534,OK,177,768,0,ok,1,1.0070,0.0169,0,28.921
29577,2420,1994-10-09,91.207,MAYB,P,P,P,M,M,P,P,P,P,P,8982,792,2185,25.951,OK,154,794,0,ok,1,1.0070,0.0169,0,25.163
29578,2420,1994-10-10,91.206,MAYB,P,P,P,M,M,P,P,P,P,P,9205,804,2324,27.602,OK,161,804,0,ok,1,1.0070,0.0169,0,26.307
29579,2420,1994-10-10,91.206,MAYB,P,P,P,M,M,P,P,P,P,P,8886,812,2240,26.604,OK,171,812,0,ok,1,1.0070,0.0169,0,27.941
29580,2420,1994-10-10,91.205,MAYB,P,P,P,M,M,P,P,P,P,P,8835,789,2204,26.176,OK,139,790,0,ok,1,1.0070,0.0169,0,22.712
29581,2420,1994-10-10,91.203,MAYB,P,P,P,M,M,P,P,P,P,P,8994,785,2338,27.766,OK,191,783,0,ok,1,1.0070,0.0169,0,31.209
29582,2420,1994-10-10,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8964,806,2304,27.362,OK,159,807,0,ok,1,1.0070,0.0169,0,25.980
29583,2420,1994-10-10,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8824,823,2311,27.445,OK,178,822,0,ok,1,1.0070,0.0169,0,29.085
29584,2420,1994-10-10,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,8941,809,2384,28.311,OK,175,810,0,ok,1,1.0070,0.0169,0,28.594
29585,2420,1994-10-10,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,9152,758,2179,25.876,OK,157,817,0,ok,1,1.0070,0.0169,0,25.653
29586,2420,1994-10-10,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,8837,799,2228,26.458,OK,167,823,0,ok,1,1.0070,0.0169,0,27.287
29587,2420,1994-10-10,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,8709,852,2309,27.42,OK,163,852,0,ok,1,1.0070,0.0169,0,26.634
29588,2420,1994-10-10,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,8853,829,2352,27.931,OK,168,829,0,ok,1,1.0070,0.0169,0,27.451
29589,2420,1994-10-10,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8859,813,2368,28.122,OK,157,813,0,ok,1,1.0070,0.0169,0,25.653
29590,2420,1994-10-10,91.203,MAYB,P,P,P,M,M,P,P,P,P,P,9140,816,2452,29.12,OK,186,817,0,ok,1,1.0070,0.0169,0,30.392
29591,2420,1994-10-10,91.204,MAYB,P,P,P,M,M,P,P,P,P,P,9037,834,2399,28.491,OK,186,833,0,ok,1,1.0070,0.0169,0,30.392
29592,2420,1994-10-10,91.205,MAYB,P,P,P,M,M,P,P,P,P,P,8831,835,2238,26.58,OK,172,835,0,ok,1,1.0070,0.0169,0,28.104
29593,2420,1994-10-10,91.206,MAYB,P,P,P,M,M,P,P,P,P,P,8564,821,2204,26.176,OK,164,820,0,ok,1,1.0070,0.0169,0,26.797
29594,2420,1994-10-10,91.207,MAYB,P,P,P,M,M,P,P,P,P,P,8512,850,2270,26.961,OK,164,850,0,ok,1,1.0070,0.0169,0,26.797
29595,2420,1994-10-10,91.209,MAYB,P,P,P,M,M,P,P,P,P,P,8992,813,2274,27.009,OK,160,812,0,ok,1,1.0070,0.0169,0,26.143
29596,2420,1994-10-10,91.21,MAYB,P,P,P,M,M,P,P,P,P,P,6608,580,1687,20.038,OK,135,580,0,ok,1,1.0070,0.0169,0,22.059
29599,2421,1994-10-10,91.207,MAYB,P,P,P,M,P,P,P,P,P,P,9271,557,1579,18.754,OK,154,667,1,truncated_counters,0,1.0164,0.0202,0,25.163
29600,2421,1994-10-10,91.208,MAYB,P,P,P,M,P,P,P,P,P,P,8912,682,1858,22.068,OK,156,723,0,ok,1,1.0164,0.0202,0,25.490
29601,2421,1994-10-10,91.208,MAYB,P,P,P,M,P,P,P,P,P,P,9068,560,1586,18.838,OK,132,695,1,vetoed_tracking_quality,0,1.0164,0.0202,0,21.568
29602,2421,1994-10-10,91.209,MAYB,P,P,P,M,P,P,P,P,P,P,9046,737,2023,24.029,OK,174,775,0,ok,1,1.0164,0.0202,0,28.431
29603,2421,1994-10-10,91.21,MAYB,P,P,P,M,P,P,P,P,P,P,9095,702,1935,22.984,OK,157,748,0,ok,1,1.0164,0.0202,0,25.653
29604,2421,1994-10-10,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,8735,813,2122,25.206,OK,138,812,0,ok,1,1.0164,0.0202,0,22.549
29605,2421,1994-10-10,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,8740,797,2105,25.004,OK,160,798,0,ok,1,1.0164,0.0202,0,26.143
29606,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8525,780,2151,25.551,OK,146,779,0,ok,1,1.0164,0.0202,0,23.856
29607,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,11250,500,1519,18.044,OK,160,559,1,truncated_counters,0,1.0164,0.0202,0,26.143
29608,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,9010,831,2332,27.701,OK,171,831,0,ok,1,1.0164,0.0202,0,27.941
29609,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8819,849,2356,27.986,OK,157,849,0,ok,1,1.0164,0.0202,0,25.653
29610,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8582,825,2327,27.641,OK,182,825,0,ok,1,1.0164,0.0202,0,29.738
29611,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8682,814,2363,28.069,OK,189,811,0,ok,1,1.0164,0.0202,0,30.882
29612,2421,1994-10-10,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8581,800,2180,25.895,OK,153,801,0,ok,1,1.0164,0.0202,0,25.000
29613,2421,1994-10-10,91.211,MAYB,P,P,P,M,P,P,P,P,P,P,8509,830,2294,27.249,OK,176,829,0,ok,1,1.0164,0.0202,0,28.758
29614,2421,1994-10-11,91.212,MAYB,P,P,P,M,P,P,P,P,P,P,8764,809,2307,27.404,OK,179,808,0,ok,1,1.0164,0.0202,0,29.248
29615,2421,1994-10-11,91.208,MAYB,P,P,P,M,P,P,P,P,P,P,8789,802,2410,28.625,OK,166,801,0,ok,1,1.0164,0.0202,0,27.124
29616,2421,1994-10-11,91.206,MAYB,P,P,P,M,P,P,P,P,P,P,8638,826,2319,27.543,OK,154,825,0,ok,1,1.0164,0.0202,0,25.163
29617,2421,1994-10-11,91.205,MAYB,P,P,P,M,P,P,P,P,P,P,8737,826,2292,27.221,OK,162,827,0,ok,1,1.0164,0.0202,0,26.470
29618,2421,1994-10-11,91.204,MAYB,P,P,P,M,P,P,P,P,P,P,5629,510,1492,17.72,OK,104,510,0,ok,1,1.0164,0.0202,0,16.993
29621,2424,1994-10-11,91.201,MAYB,P,P,P,M,M,P,P,P,P,P,8930,734,1964,23.322,OK,126,735,0,ok,1,1.0064,0.0171,0,20.588
29622,2424,1994-10-11,91.204,MAYB,P,P,P,M,M,P,P,P,P,P,9079,726,2035,24.166,OK,157,728,0,ok,1,1.0064,0.0171,0,25.653
29623,2424,1994-10-11,91.206,MAYB,P,P,P,M,M,P,P,P,P,P,9143,576,1442,17.125,OK,162,685,1,truncated_counters,0,1.0064,0.0171,0,26.470
29625,2424,1994-10-11,91.208,MAYB,P,P,P,M,M,P,P,P,P,P,8794,785,2070,24.584,OK,134,784,0,ok,1,1.0064,0.0171,0,21.895
29626,2424,1994-10-11,91.21,MAYB,P,P,P,M,M,P,P,P,P,P,9006,747,2225,26.426,OK,161,747,0,ok,1,1.0064,0.0171,0,26.307
29627,2424,1994-10-11,91.211,MAYB,P,P,P,M,M,P,P,P,P,P,8962,780,2339,27.78,OK,144,780,0,ok,1,1.0064,0.0171,0,23.529
29628,2424,1994-10-11,91.211,MAYB,P,P,P,M,M,P,P,P,P,P,8740,811,2212,26.272,OK,172,809,0,ok,1,1.0064,0.0171,0,28.104
29629,2424,1994-10-11,91.212,MAYB,P,P,P,M,M,P,P,P,P,P,8847,812,2315,27.496,OK,164,811,0,ok,1,1.0064,0.0171,0,26.797
29630,2424,1994-10-11,91.212,MAYB,P,P,P,M,M,P,P,P,P,P,8603,821,2243,26.641,OK,177,819,0,ok,1,1.0064,0.0171,0,28.921
29631,2424,1994-10-11,91.213,MAYB,P,P,P,M,M,P,P,P,P,P,8680,808,2202,26.155,OK,163,805,0,ok,1,1.0064,0.0171,0,26.634
29632,2424,1994-10-11,91.213,MAYB,P,P,P,M,M,P,P,P,P,P,9309,708,1987,23.601,OK,176,772,0,ok,1,1.0064,0.0171,0,28.758
29633,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,9168,777,2218,26.345,OK,175,806,0,ok,1,1.0064,0.0171,0,28.594
29634,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8813,811,2327,27.64,OK,190,810,0,ok,1,1.0064,0.0171,0,31.045
29635,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8879,797,2324,27.604,OK,149,797,0,ok,1,1.0064,0.0171,0,24.346
29636,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8876,826,2338,27.771,OK,173,826,0,ok,1,1.0064,0.0171,0,28.268
29637,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8662,838,2371,28.163,OK,173,839,0,ok,1,1.0064,0.0171,0,28.268
29638,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8710,834,2339,27.783,OK,159,835,0,ok,1,1.0064,0.0171,0,25.980
29639,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8640,848,2368,28.127,OK,185,848,0,ok,1,1.0064,0.0171,0,30.228
29640,2424,1994-10-11,91.214,MAYB,P,P,P,M,M,P,P,P,P,P,8290,839,2266,26.916,OK,158,838,0,ok,1,1.0064,0.0171,0,25.817
29641,2424,1994-10-11,91.215,MAYB,P,P,P,M,M,P,P,P,P,P,8705,814,2401,28.519,OK,158,815,0,ok,1,1.0064,0.0171,0,25.817
29642,2424,1994-10-11,91.215,MAYB,P,P,P,M,M,P,P,P,P,P,8516,844,2337,27.759,OK,176,843,0,ok,1,1.0064,0.0171,0,28.758
29643,2424,1994-10-11,91.215,MAYB,P,P,P,M,M,P,P,P,P,P,8534,830,2262,26.869,OK,180,831,0,ok,1,1.0064,0.0171,0,29.411
29644,2424,1994-10-11,91.215,MAYB,P,P,P,M,M,P,P,P,P,P,8687,811,2405,28.567,OK,167,811,0,ok,1,1.0064,0.0171,0,27.287
29645,2424,1994-10-11,91.215,MAYB,P,P,P,M,P,P,P,P,P,P,5247,504,1438,17.081,OK,113,505,0,ok,1,1.0064,0.0171,0,18.464
29647,2425,1994-10-11,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8993,752,2087,24.784,OK,153,754,0,ok,1,1.0035,0.0169,0,25.000
29648,2425,1994-10-12,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8799,799,2219,26.351,OK,189,798,0,ok,1,1.0035,0.0169,0,30.882
29649,2425,1994-10-12,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8967,761,2239,26.589,OK,156,761,0,ok,1,1.0035,0.0169,0,25.490
29650,2425,1994-10-12,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,8670,785,2243,26.637,OK,131,787,0,ok,1,1.0035,0.0169,0,21.405
29651,2425,1994-10-12,91.202,MAYB,P,P,P,M,M,P,P,P,P,P,9126,789,2279,27.064,OK,149,791,0,ok,1,1.0035,0.0169,0,24.346
